review	TAGGING
"Love this phone!  Having lots of fun tweaking it to my use. It is different than the old razr but so nice. Slim, shiny and attractive.  This ebay seller is sosoo  nice. They are there 24 hrs a day and are helpful and so polite. Much better than the american ebay sellers!!! They ship quickly and I have never had a problem with the shipping. Only one phone out of the many I have ordered for friends and family has had a problem and they fixed it immediately by sending a new phone...in fact they sent the new one before they received the broken one!  Great people to shop with.   The shipping is only about 14 days to the USA...honestly that is as fast as some who ship from the US to the US.    I am very pleased with the price, seller and phone."	1
Love this phone!  Takes a nice picture and has great color.  The pink is just a great shade.  Every girl or guy could carry with just about anything.	1
Love this phone!  Takes a nice picture and has great color.  The pink is just a great shade.  Every girl or guy could carry with just about anything.	1
"Love this phone!  Thanks to a very knowledgeable seller who got me the right product for what network is available here in Canada and offered after-care, warranty, etc.  Very, very happy with my eBaying experience!"	1
"Love this phone!  The only issue I have is the volume, it is not as loud as others but putting in my earbuds solves that problem, great value and tons of really cool cases for it.  Nice screen, easy to use.  Thanks eBay!"	1
"Love this phone!  Works great, love the size and the look."	1
"Love this phone! Easy to use, has two settings easy and advanced mode, for those of us less tech savy. Even with all the texting I do, up to 50-60 per day, the battery stays charged at least two days.  You can magnify the text for larger print, easy to see, even without my glasses on.  Excellent sound quality. It is a bit heavy if you carry it around it your pocket like my kids do, but for me it&apos;s not a issue.  Totally pleased with all the features of this phone, I would highly recommend it."	1
Love this phone! Great battery life. Great apps. 	1
"Love this phone! great reception and battery life-love the slide out keyboard. Using the internet is a little clunky, but hey! This isn&apos;t a smartphone..."	1
"Love this phone! It has so many features that work well. Takes great pics. The only negative, if you can call it that,  is that I HAVE to charge it overnight or it won&apos;t have enough battery for the next day. Overall, I can&apos;t say enough good things about it."	1
Love this phone! It lasts because of the steel casing. The only phone that I like that doesn&apos;t require a data plan with Verizon. Can only find them on ebay!	1
"Love this phone! Just purchased another one for my husband for Christmas.  If you love your razor you&apos;ll love this slimmer version of the same.  Easy to use.  Takes great pictures and is easy to thumb through.  Sleek look with a glass front.  Fits nicely in pocket.  Also  when turned up is easy to hear even if in your purse. Unlike my last two phones its loud and clear.  You can also buy the cable and download tunes for ring tones.  I can&apos;t think of any downfalls yet except for the glass front is easily cracked. Buy a cover for this baby, treat it well and it will reward you with great service! Hope this helps you decide.  Desi"	1
Love this phone! Replaced my blackberry and now I actually use the data plan I pay for! I have owned so many smartphones and while this one isn&apos;t the smartest it is the most usable based on its speed and ease of use.	1
"Love this phone! So used to Samsung Galaxys but satisfied I made the switch. Only features this phone doesn't have is NFC (doesn't matter, no stores have tap pay anyway in my area and I don't use my phone as currency), LED notifications (have to root to get that), and IR for use as a traditional TV remote. Small potatoes and for the price, I can live with that!"	1
Love this phone! The battery stays charged all day and I'm on it a lot!	1
"Love this phone! Used to have a DroidPro, but decided to try this out, and I&apos;m never going back! Great call quality, battery life, and doesn&apos;t seem to have the operating system bugs as any other phones I&apos;ve had."	1
"Love this phone! Very durable and even though it is somewhat simple in its style, it has lots of neat features, like a voice that says who&apos;s calling when the phone rings. It doesn&apos;t have a keyboard but texting is still simple enough. Well worth the money - too bad it is a discontinued style."	1
"Love this phone! Works great with Boost, downloadable applications, switch between applications easily, sync contacts with yahoo.  Has everything I could ask for in a phone."	1
Love this phone!! Easy to use. Battery life exceeded my expectations.  Surfing the web is fast and screen is large enough to see pages well.  Don&apos;t usually like touch screen for texting but Swype is awesome.  Speakerphone is very good to hear on.  Love the phone.	1
Love this phone!! Love all the features it has to offer:) Battery could be better but that&apos;s likely the case in used phones so no big deal there.	1
"Love this phone!!!  Missed the querty keyboard, this one has it!  Takes good pictures!  Havened had any problems downloading apps, alot of memory!  The battery life on this phone is great!  last 2days!!  Great android phone!!  Will use until something really SUPER BETTER comes along!!  Can do everything with this phone!"	1
"Love this phone!!! Easy to use, was in original settings like brand new, and has all the features you need!!! Instant use, no complications whatsoever and perfect size! Not too big or too small."	1
Love this phone!!! I broke out of the crackberry and have enjoyed the android phone.  Took a little time dealing with the many side effects of losing my blackberry :) but have fully recovered with this new phone.  Very fast phone love all that it can do!!	1
"Love this phone!!! It took much debate with boost to get a new sim, but i finally got it up and running with little to no problems..... Seller is great and the phone is like new with no scratches or blemishes whatsoever!!! Recommend this seller to anyone needing a new phone... Cause it is new... Thx!!"	1
"Love this phone!!!! It&apos;s super fast, easy to use once you get the hang of it... and once you get this phone, you&apos;ll never go back to anything else. 10/10!"	1
love this phone!!!!!!!!!!!!!super fast and user friendly.Had it with another company and changed to verizon and didn&apos;t truely realize how good it was till it was gone. Would pick it any day over an iPhone.	1
Love this phone!I needed a cell phone - not a smart phone and this is so much easier to use than my previous samsung phone.  It is easy to text with  and the call quality is good. I would recommend this phone to anyone who needs a easy to use phone for texting and calling.	1
"Love this phone, it is great!!! I would recommend this phone to anyone who wants a good slider.  Its very easy to operate."	1
"Love this phone, the battery lasts for a very long time. "	1
"Love this phone,It&apos;s easy to use and has everything I need.It scrolls easy and things are easy to find and to set up.It works with straight talk wich I have now and it hast great service."	1
"love this phone,nice feel to it. Its old school but its what I like."	1
Love this phone. 	1
love this phone.  it did take some getting used to.  it is like a mini computer afterall.... but it&apos;s a great phone.    no one can even tell I bought it used.  there were no scratches or signs of wear anywhere on it    if your looking for a do anything phone this IS IT!!!	1
"Love this phone.  When my old one died, I had to get the same phone because it has a huge qwerty and a nice big display.  Love Straight Talk and this phone works with that system.  Switched from bad phone to the good one in 5 minutes and it moved my contacts over and account info and all.  Great phone."	1
Love this phone. Although I'm still learning to work it. And the camera is the best. I did have to buy a charger that would charge the phone properly. But great phone! Thanks LG	1
LOVE THIS PHONE. Disable some of the battery guzzling functions and it really makes me not regret switching from the iPhone (primary reason is the physical keyboard). 	1
"love this phone. Easy to navigate. keys are easy. love the auto-lock mechanism.  Lg&apos;s have always been known for good sound and phone quality.  Nice, sleek."	1
Love this phone. Easy to use and works great for me...It looks and feel like new for a fraction of the price...	1
"Love this phone. Easy to use, great features.  HTC has outdone themselves with this phone.  It is the best android phone ever."	1
Love this phone. Fast and reliable.	1
Love this phone. Great buy!!!	1
Love this phone. Great feel in the hand and a great camera! I can see why they call it the pixel. 	1
Love this phone. Great phone for the price. The battery doesn&apos;t last over 8 hours even if all apps are closed. Overall a great phone and would recommend to my friends!	1
"Love this phone. I have had no issues. I've dropped it numerous times, no cracks. Perfect."	1
Love this phone. It was delivered quickly exactly as advertised. I would definitely recommend. Brand new still in original packaging with stickers and wrapped on the items in the box. This phone was unlocked. I am really happy with it so far and super pleased with this purchase.	1
Love this phone. The current price vs the performance and features makes it an excellent choice. 	1
"Love this phone. This is the second Huawei I have had, and will keep buying them in the future."	1
"Love this phone. Unfortunately one of ours fell into the dreaded boot loop and had to be replaced. I am not ready to upgrade though, because this is such a good device otherwise. "	1
Love this phone. Very clean .like brand new. Also functions like brand new. Definitely one of my better purchases	1
LOVE this phone. We had this phone before for a few years. Never a complaint about it. Our contract expired and Sprint offered a different model for 99 cents if we signed up for another 2 years. We did. The direct connect button on the new phone was very touchy and would disconnect the call before you had a chace to flip it open. We kept hanging up on customers. They said it was just that model. So I purchase this phone to replace the other new one. Still LOVE this phone.	1
"Love this phone... Great for texting,  super thin and light weight and the internet is REALLY FAST!  I was using an HTC TILT and before that the MOTO Q.  Liked the internet speed of the TILT,  but the phone was extremely complicated and SOOO HEAVY and BULKY.  The Q was way more user friendly but had the slowest internet I&apos;d ever used.  THE PANTECH SLATE is the best of both worlds!  Thinnest, Lightest QWERTY keyboard phone EVER,  with a very USER FRIENDLY MENU and LIGHTNING FAST INTERNET CONNECTION. I AM VERY VERY PLEASED WITH THIS PHONE!"	1
Love this phone.....so much features and so fast....Definitely recommend!!	1
Love this Product everything you could want in a cell phone!! I bought this item because of all the functions this phone has to offer. This is Great!	1
Love this product!  It was exactly as promised! Thank you!	1
"love this product, easy to use while texting.  love the pull out board and use of the phone,  unfortunately this particular one sold by the seller   was badly handled and damaged"	0
"love this product, speedy shipping extremely happy with my purchase needed a new phone this was right up my alley"	1
Love this purchase. Got this for my mom who needed bigger and clearer letters. She is so thankful for being able to see better.	1
"love to buy from you, items was in perfect condition love itlove to buy from you, items was in perfect condition love itlove to buy from you, items was in perfect condition love itlove to buy from you, items was in perfect condition love itlove to buy from you, items was in perfect condition love it"	1
"love what amazon has done for small devices...sorry the phone failed, but I benefited.  I treat it like a mini kindle, and the free prime was just in time.  lots of power, but I can see how heat and battery life will always be a challenge as devices get faster and smaller.  someone lost money on this phone, great deal."	1
LOVE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
LOVE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
"Love, love this phone.  I feel it one of the best cell phones I have purchased.  The battery life is great and the speed is fantastic.  Would highly recommend this phone."	1
"Love, love, love this phone.  Actually haven&apos;t used it for a phone but more like a mini computer MP3 player and to play games.  It connects online so you don&apos;t need the Phone contract if you have WiFi and just want to play the games on it.  We don&apos;t have a phone contract with it so we can&apos;t receive or place calls, but we have enjoyed using it for Music, Games and web browsing.  The only thing I could say that I don&apos;t like is that the speaker could be louder when listening, but it&apos;s actually quite good for it&apos;s size. :)"	1
"Love, love, love this phone.  Actually haven&apos;t used it for a phone but more like a mini computer MP3 player and to play games.  It connects online so you don&apos;t need the Phone contract if you have WiFi and just want to play the games on it.  We don&apos;t have a phone contract with it so we can&apos;t receive or place calls, but we have enjoyed using it for Music, Games and web browsing.  The only thing I could say that I don&apos;t like is that the speaker could be louder when listening, but it&apos;s actually quite good for it&apos;s size. :)"	1
"Love, Love, Love this phone.  Durable, easy to use, and larger qwerty keyboard for easy use.  I have had one for a few years with no problems whatsoever, and now a new one for my picky son.  He loves it just as much as I do."	1
"Love, love, love this phone. I do not use/want a smart as for my intents and purpose a basic flip phone is for me. I love the fact that it is wind, shock, and water proof and if I feel the need to get on the internet, I have that capability with a pay as you use deal. The one drawback, if you consider that a drawback is the camera doesnt take ""immediate"" shots. Once you clic to take the photo the camera/phone takes an additional 2 seconds to actually take the photo. I am not a photographer so no biggie. I had a Casio Gzone a while back and loved it and this phone is almost a clone of that one with better styling. Verizon wanted 49.99 for this phone plus 40.00 extra for hookup, and I would have to have agreed to a 2yr contract. I have been a loyal verizon customer for over 20 yrs and have never missed a bill and have not been on a contract for quite some time. I bought this phone that I wanted off ebay and it was less than what verizon was going to charge and no contract! No brainer. Thank you"	1
"Love,love,love this phone. Highly recommend it. The one draw back is it sucks battery when on the net .otherwise I love it."	1
"love: flip phone, small and slim,easy to use, consistent and long-term performance  like: decent battery life  dislike: ring tone options are stale  I bought this phone a few years back, got it wet, then used my husband&apos;s until I dropped it too much.  Finally got a new phone (different brand) and lost it.  When I decided to buy a new one, I already had a blackberry for work and wanted something small and reliable for a personal cell, so I went back to my RAZR and absolutely love it. I do tend to put my phones through the ringer and this one has always been true to me."	1
"Love: Size, style, functionality    Dislike: Camera is pretty marginal with low quality images. Battery seems to run down quickly and I have to charge it about every other day.     Actually, my first 5310 failed after about a year and wouldn&apos;t charge. The batt was OK, but the tiny charging connector became intermittent and finally failed completely so I had to buy a replacement unit."	1
Loved everything.    I bought the phone three weeks ago and was immediately impressed with it.  Best deal ever.  No complaints.	1
Loved it  works great 	1
Loved it at first worked fine for the first month then after that it started having problems my brother in law works for Samsung and he couldn't figure out what was going on with it 	0
Loved it great phn	1
Loved it well taken care of great deal! 	1
"Loved it, great product, great price. Replaced broken one that AT&amp;T was going to charge $50 more. Thank you, .."	1
LOVED JUST ABOUT EVERYTHING ON PHONE.  THE ONLY THING I DID NOT LIKE WAS WHEN YOU SCROLLED ANYTHING YOU TOUCHED OPENED.  TRIED RESETTING TOUCH SETTING. NOTHING WORKED. BROKE PHONE IN HALF AND THREW IT OUT WHILE DRIVING. MAKES 2 LG PHONES I HAVE HAD THAT HAVE BEEN A P.O.S.	0
Loved my  phone.  Just  as  they said  it  would  be...   It  is  product  they  said  it  was.  We  love  it   I  don&apos;t  have  a bazillion  words  to  write.  .	1
Loved the full qwerty keyboard but couldn&apos;t download the latest Androd version. Sent the phone back for a refund.	0
"Loved the look of the phone and reception on my end was great.  However, people told me that when they talked to me on this phone I sounded &quot;far away&quot;.  I ended up returning it to the seller."	0
"Loved the look of the phone and reception on my end was great.  However, people told me that when they talked to me on this phone I sounded &quot;far away&quot;.  I ended up returning it to the seller."	0
Loved the phone exactly as described no issues getting setup. 	1
Loved the phone had a problem with first one.Great sevice No problems  returning and got my second phone pretty fast.I will buy from them again.  I even got to talk with a real person not someone from inda.	1
loved the phone in perfect condition please leave me my feed back thanks asap   would love to do transactions with you again if ou have the right stuff fr me to buy thanks again	1
Loved the phone! It was on time and in perfect brand new condition! I would love to do business with you again! You always replied so fast to all my questions.      Thanks	1
"Loved the phone, but not the performance. Very short battery life, you can literally see the battery drain as you use it. Couldn't get even 4 hours of light use on single charge. Wouldn't upgrade to the new updated software version no matter how hard you try. Signal strength is mediocre at best, Display is great, LED notification is fantastic, sound qualiy is good, good feel and solid with no slip "	0
"Loved the product.  Wonderful experience.  Exactly what we wanted in a phone, and in great condition. Thank you so much"	1
Loved the size and color. Had a scratch across the back bottom. Wouldnt hold a charge. Was sent a battery. Replaced it and found out the battery in the phone was a replacement put in with the wrong screws. Phone still wont hold a charge. Not apple products used. Gets very hot when charging. Have to leave it plugged in so I can accomplish what I need to. Very disappointed. Paid $30.00 to have the battery put in.  I should get that back because it still wont hold a charge. Its going back as soon as I get something as I do not have a land line. 	0
Loved this phone like all the other Galaxy phones I have had through he years !!	1
"Loveing this phone, the hearing is great the sound is great pictures small but they are even great,you can see the pictures  clearly.."	1
"Lovely big screen and thin. As sold, this comes with Windows Mobile 6.5, which is so so. But thanks to people much clever than I, it&apos;s pretty simple to load Android onto it and turn this phone into more or less the Desire HD. Android can be dual booted with Windows Mobile or loaded directly onto the phone (in NAND is the techy term). Even better, once you&apos;re loading Andorid onto it, there are loads of version to choose from and you can get the very latest versions of Android. No waiting for the phone company to release an upgrade, which is a lot of cases they never do because they&apos;d rather you bought a whole new phone. So it&apos;s eco and wallet friendly ;)"	1
lovely phone.you can use forever.THE COVER IS MADE OF RUBBER WHICH MAKES IT MORE DURABLE.USE IT AND PASS IT ON TO YOUR GRAND CHILDREN	1
Lovely physical structure. Strong body. Great features and easy to use. Can easily fit into your pocket book. Have no doubt that it will last a very long time.  Good condition. And I must add that the delivery was extremely quick.  	1
loving how rugged this fone is. easy for me to open one-handed.	1
Loving it so far 	1
Loving it! Great camera ! S-pen is great for people with fingers not quite as dexterous as some. I love being able to jot down a note without even opening the phone. 	1
Loving my new phone. It arrived quickly and was just as described. 	1
Loving my phone thanks 	1
Loving this phone. It was a great deal and exactly what I was hoping for.	1
"Low and bad battery live no camera, no wifi, no bluetooth.... ��dont like it�� DONT LIKE DONT LIKE DONT LIKE IT"	0
low battery life all was hot to hold not good at all	0
"Low battery life retainment, no communication, would not deal with this E-bayer, new to being a good neighbor."	0
Low call volume and you can see ghost of apps on screen that should not be there.	0
"Low price and pretty much new, I love this phone already!"	1
"low price for purchase, unlocked, alot of function, easy to txt msg, wifi network, email, skype software to use and others too, battery should stand for little longer max 3 days for me, but im havy users so its maybe not bad at all"	1
"lThis was by far my worst experience ever,,first it took the phone there weeks to make it being that it got lost In Miami first, finally receive the phone and I switched it to my straighttalk account, the phone works for 30  minutes,, no calls or texts could be made,,I find out through at&amp;t that the phone has been stolen and cannot be us the camera was aweful,, it completely sucked, notto mention I had to payb27 dollars to dens it back to China,, the phone finally made it now I still have to wait three says foe my refund,, worst example experience ever!!"	0
Luke the title said. Even worse i reached out to seller and nothing. Im a little sad.	0
"luv the phones, but this one was faulty and returned it with no problems."	1
Luv this phone! All the features of the S3 in the S2 size! Comes with less internal memory and is only 3G  capable. Those are the biggest draw backs. But it has the smart stay feature that I loved about the s3 and the size is perfect for smaller hands.  Also this phone supports up to a 64gb sd card so memory isn&apos;t really an issue. Love the navy blue color too. And you can&apos;t beat the price!  Great phone overall.	1
"Luv this phone! Was just about to click ""confirm & pay"" on a used Galaxy 8+, when I figured, ""let's do something different this time"". I haven't dove into every feature, BUT, everything is familiar if you're a current Android user. This is the first phone where I've actually used the fingerprint dilly-bob but it works like gangbusters & makes me wonder why I've never used it before. The screen is crisp, everything is super responsive, & it feels more premium than the price I paid for it. It's SUPER THIN...which, that may be be good or bad for you, but it makes me nervous since I'm a habitual screen cracker, due to putting my phones in my back pocket & then forgetting & sitting on em. I luv that the steps counter is just on, so if I turn the screen on, it's just there & it motivates me to take a quick walk around the neighborhood. Haven't tested video yet but the still camera handles low light a LOT better than I figured it would.   Cons: The super-pretty back of the phone is a fingerprint magnet, but if you plan to get a case...no worries there. There's a few nag notifications from Huawei. Surpised a few words weren't already pre-programmed into swype but type it once & it'll be there next time. Battery life is good, but not mind blowing. Volume isn't bad, but I've had better. Br"	1
"LYING SELLER; sold us a Refurbished Phone As New; refused to honor My suggested credit & hasn't honored HIS suggested credit; Now Ignoring My Emails: B4 u buy request inside of phone pic; mine clearly stated REFURBISHED by Assurion.  After seeing prior reviews no way these are errors: Seller Only Values Your Money, Not The Customer."	0
Ma cosa si sono fumati questi? Il raccolto annuale di marijuana nel mondo?!?!?!? $ 85 l'oggetto...... $100.00 LA SPEDIZIONE?!?!?!? MA PER PIACERE!!!!! Mi meraviglio di eBay che accetti/ammetta questa cosa!!!!!	0
Ma fregato mandato a mi Google pixel in realt� io comprato Google pixel xl	0
Made a friend very happy 	1
"made in uk . factory unlocked. great quality. battery life is mediocre cuz they release these phone back in 2006. i hope the seller put the battery door in . not on the outside cuz if it slightly bent, the door is hard to put in not a good fit. signal strenght is about 87% optimal ."	1
Made my son very happy.	1
Made offer and never received a response. I was looking for something like this for my mom's birthday but NEVER received a response from this seller. That's just common courtesy.	0
"Made purchase to replace one of the same that no longer took pictures, liked the model. New to me phone was a good price, but screen seems be defective, can still see its display and not worth the effort in sending back..sellers were great."	0
Magnet is not strong enough to hold iPhone--iPhone falls out.	0
"magnifico celular, buena apariencia, fuerte,buena rapidez de coneccion a internet, buen volumen,facil de hacer hard reset,buena bateria, comodo volumen , rapidez buena para 1Gb de ram, se trata de asus, para su 8 Gb, se le compran 32Gbsd card y se pasan las aplicaciones y sus datos y guardar todo en sd card funciona como cualquier celular caro. lo lleve a Cuba y tuvimos que rutearlo, despu�s funcion� como el mejor"	1
Mailed item timely and quickly.  I received the item in less than 4 days after I wom and paid for it.  The phone was as decribed and it worked without any issues.  Would purchase from this seller again.	1
Main reason I bought this phone was because it said fast 4 day delivery.  My expected delivery date was 5 days and still didnt receive it. 	0
"Major upgrade to the older version of Blackberry. Faster net surfing, now able to actually read a book or watch youtube clearly online. Phone is slim and sexy, love it!"	1
"Make a purchase of this device, which did not send it to my address, I have been in contact with the seller and does not solve anything. Does not show concern for my purchase. I really feel like I've been ripped off"	0
"Make it an offer to the item and the seller accept my offer, after I make the payment he ended up charging me a full price, I tryed to contact him and never answer. Not recommended to buy from this seller. "	0
